Sample_ID,Timestamp,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label,Command,Confidence
3284,25.6484375,-9.347322783177907,2.5835018808866668,-3.997931835151495,-9.022542469058259,21.678730410027185,-10.329110905775515,12.998204771253146,-13.74599991756471,29.730274227230073,-16.141753131662803,-3.288046517882135,7.263483373978158,-8.910911414103651,-11.892781457854236,3,Push,0.836
3285,25.65625,14.764879023940964,33.2629352658125,1.1325840687550968,-4.3463383867527945,21.32495590037028,-16.563296373189623,35.80853354110968,2.640737297151812,43.119933876484,6.032532587954501,23.717435524369158,11.379670195948792,13.01840673951187,-5.7307794886206604,3,Push,0.836
3286,25.6640625,35.071414561489895,33.21925929638924,-1.1735854586911794,-11.096275814603775,4.317605768141699,-21.61897848620136,45.05720926315705,10.183855909197346,42.817729012373306,15.91613211371347,39.98397421343077,7.012119047756498,16.890323662270188,-9.496584956551084,3,Push,0.836
3287,25.671875,43.67268801523494,17.126418885413617,2.6128023360768595,-12.877253441334027,-10.501192455433767,-26.261147870503567,10.629425150303229,14.799128697319414,17.996645622627778,8.456363512465732,32.11448760645556,-13.793520638643098,-2.8426435276337036,-19.07445821335237,3,Push,0.836
3288,25.6796875,20.232724129390366,-11.763188399160882,10.05192182718605,-9.703667514453583,-21.72509321032075,-22.375734793035196,-34.681340211677124,2.760948150229855,-13.570239175934015,-0.5752275028619978,18.6880252523058,-38.91118478413073,-15.887007068211428,-12.998537374800854,3,Push,0.836
3289,25.6875,-8.253152188135612,-33.7301567518944,16.667016445356015,-9.65910095016786,-25.78496563181767,-17.0726320648997,-49.94740026593491,-6.141024035735815,-23.597189634825128,5.567066104661364,8.647114756117611,-32.22165954821243,-12.181130524268458,-1.1262371259421082,3,Push,0.836
3290,25.6953125,-1.621469366824547,-21.095962889153576,24.66889839141611,-0.9499052252469353,-21.397742215132737,-15.254498015755175,-41.54338360713295,11.483197929203845,-12.333075570304988,13.30900994875736,-5.687944300108868,-1.1414377250481778,-2.6557650389801473,3.507782554055615,3,Push,0.836
3291,25.703125,21.478235023619433,-5.8426667615795465,29.1108649904739,21.64798112864472,-13.53143292252438,5.211152499583982,-22.366922408067403,26.432260566575284,-2.0345803397615176,4.0803288647654785,-13.061748523128847,15.994049104008921,17.764746313740627,14.080710985030729,3,Push,0.836
3292,25.7109375,25.85011402137213,-14.67762514661027,19.6582976178185,34.31184470651179,-4.233315849468433,36.11431233607654,1.1896093965295047,16.386008152098423,-0.09932062610733416,-10.505353503747784,-4.489430584662354,16.837710582392912,41.35577884719141,32.540311230775295,3,Push,0.836
3293,25.71875,11.029816634686547,-18.120049398501507,4.0976855447051586,18.483850488484443,3.893635587615226,38.854964748932716,14.45520600217062,1.7776122574085762,-1.697597894019586,-10.657817080843294,3.8028255546415197,18.903779270137683,36.62122037748426,42.95322310727671,3,Push,0.836
3294,25.7265625,-15.669365912601103,-11.715446921833628,-5.314357644729031,-12.950268636747992,14.35014832206127,21.95636793144317,10.231930724677406,-12.913169007262004,-11.147942448760851,-3.1603870873290387,-2.016736315000258,19.10281117541402,3.0465407778864604,32.57827458578381,3,Push,0.836
3295,25.734375,-43.923929929187565,-8.866059103001366,-18.252635945468825,-34.78637202288035,24.773914005439636,6.877479862998948,-0.5406777127749169,-29.61760898780379,-26.664579908111854,-6.228906683185678,-15.861434600935842,13.578885371539231,-23.86810546036694,4.814049311142839,3,Push,0.836
3296,25.7421875,-45.42311297151971,10.314668780768699,-35.514188293974826,-35.85037648950612,21.564250093159593,-14.040791607244842,0.9361875748647113,-21.529150289634003,-26.73181327169598,-15.22154698534139,-16.551434322091463,17.29789863032535,-30.469717411057424,-13.432534457022527,3,Push,0.836
3297,25.75,-16.211826064171664,34.890990740540374,-30.712501154533992,-21.977147121334475,16.52590523330462,-22.912577664344877,18.010102228804207,12.264051131428937,0.3746600099912447,-8.565531044999256,6.296067194999992,27.795963435889526,-32.283115851490244,-7.106095195113276,3,Push,0.836
3298,25.7578125,6.4540942912232495,30.52632360982716,0.7248566367974876,-1.646735267702213,25.988277802094732,-2.849555556634642,31.939043966642966,36.602001682002964,32.106321055919246,19.336348843197243,31.304550191407326,17.70293609139145,-28.83697492265422,3.3691475590431232,3,Push,0.836
3299,25.765625,5.952407384793554,21.62150754147857,26.42142136681322,18.289624972847665,24.531924289864808,9.707389745219201,29.486252937477456,40.484872251895595,37.09785140324941,42.30863888448498,35.97034109843568,-6.92134076763197,-8.978593778830517,-1.0021129912320956,3,Push,0.836
3300,25.7734375,-0.05045350364620926,24.183676860551717,24.22396341481667,26.425062362464903,-1.0649801817043376,-4.804164751786882,12.481046404315398,29.93859883122189,17.25042432280499,30.009667792839394,21.194380149177263,-15.057559677639887,9.76580166507081,-19.17537675624668,3,Push,0.836
3301,25.78125,-7.364817039234474,5.82836611696685,4.425578123869487,20.358939076184242,-17.502173021443195,-18.590236667696658,-14.582352695990977,0.28314487229767904,-2.6505180014569607,-5.132433306316576,-5.887328027050148,-18.123641101151883,6.678878719288735,-41.25170096760389,3,Push,0.836
3302,25.7890625,-11.069657927207448,-17.97819429706866,-11.491627326846586,16.43470207584712,-19.512002438299085,-18.962404113589102,-38.12880638891538,-32.84489932354715,-17.652701845421536,-26.84013129122142,-33.58766883020054,-35.283406948913694,0.4218658859068869,-48.69081588960344,3,Push,0.836
3303,25.796875,10.384805757173087,-16.906265148488632,-12.553742672017517,22.590191378462208,-28.894209966640517,-9.934398367282775,-38.163099944400486,-34.40860613866852,-30.080173635603387,-27.224238841280744,-41.00446880510708,-38.94794965475383,12.0397595326947,-28.222994978767016,3,Push,0.836
3304,25.8046875,38.117411060213485,-13.632359606865762,-1.6410097602167566,24.350609084522258,-24.263400999285217,13.949397729599628,-13.27112876773895,-11.591504815465854,-27.440249076638235,-15.210513047542257,-23.047062515596785,-15.912131362972472,26.565261479362185,5.902440603599667,3,Push,0.836
3305,25.8125,30.717566294748938,-9.939494975576409,5.606092504213868,13.788112129715362,4.520499523211987,37.53065418383835,14.155250958457875,-3.529507537077797,-11.868493046797607,-2.109560548981309,-1.2761786932953982,3.4916526363736473,27.12849260331356,22.834011643486832,3,Push,0.836
3306,25.8203125,5.820266789483999,7.8497608868524775,-8.579384193336136,1.8428331992912856,15.926317444931367,24.84610051084684,21.020711002512595,-9.99118276090127,-4.345419242404129,-5.605401512603379,2.053889991070477,7.564145936053176,17.18901184758065,12.130246285174543,3,Push,0.836
3307,25.828125,-5.399083470079902,10.039378727228403,-37.20765354292331,-9.243547039234912,4.240375239784432,-15.483897211751616,8.957622535105568,-13.905247084561697,-11.479239476017458,-22.153008707443863,-13.3889182794944,7.161149331116972,3.8873015506071154,-0.868203303522364,3,Push,0.836
3308,25.8359375,-15.956934066181056,-8.062543477548878,-48.30373386861052,-24.476827319652898,-1.8760111532142514,-34.39369604246642,-1.3754463982983067,-20.16528962935111,-16.387453568600304,-27.30296046325799,-22.869389332143033,0.9311187547627129,-9.405499662616062,7.072460242022854,3,Push,0.836
3309,25.84375,-19.448764962472953,-7.376575297146035,-22.984443250702228,-27.911347543120694,-4.062977438821246,-25.26528445932248,-4.329646936622165,-14.085212606163884,-4.072667553931136,-5.91113364570094,-5.25846172933076,-7.486694620977837,-20.108255510204838,21.155083269645353,3,Push,0.836
3310,25.8515625,1.8975072767349932,12.591981366749007,16.998298406115822,-10.088290504994674,-1.225655625774318,-13.466754598639797,-5.4170009509974735,14.264629885783874,12.929026319533188,32.95177395683113,21.33328870858871,1.440445368310206,-19.7517925735169,22.003307552898846,3,Push,0.836
3311,25.859375,10.672608105456124,21.994550512504322,34.89149384732989,4.40602397336631,16.570233612339734,-0.10964755684492306,2.0466027623785545,29.040708551430065,19.748444265636696,54.30760288258604,31.502628184265376,24.584234850389453,-7.796866135475584,16.82491253792729,3,Push,0.836
3312,25.8671875,-11.39898077850799,14.806397264969394,27.9980074563263,-1.5193885464440677,24.592340064349674,5.890146725162781,10.063987818220546,20.771288211615833,25.335720473163548,37.43470673733119,26.20628612339268,25.230654306098224,-4.4040385874652115,8.383323818057544,3,Push,0.836
3313,25.875,-19.14199754673866,-7.808947028105071,14.458216300823336,-14.84256978117461,0.6258698077211688,-8.565931426938004,-3.4789943473628773,9.632216972747802,30.081392958709742,6.132207019503515,3.790679996927178,-6.480542612777088,-13.07883957632563,-9.384664546000892,3,Push,0.836
3314,25.8828125,-7.906173993604585,-41.34567776558367,-2.4896857153573855,-17.19573916580235,-31.439295129833155,-12.859475401750306,-26.968332350695228,-15.545275225668089,20.75525322092549,-9.848264108929992,-29.525629353456306,-33.10895441917284,-8.196029618640754,-22.671508445513687,3,Push,0.836
3315,25.890625,-7.937969312025346,-49.84389427966462,-11.004020688364555,-3.679323399015517,-38.80773261959967,12.830089573223715,-31.740262664098022,-41.05826598662663,8.134661047285194,-7.310121856600444,-40.29065006927652,-34.01992309046412,13.358500899084303,-19.44595408309271,3,Push,0.836
3316,25.8984375,1.8258653096598803,-15.334937725750649,2.41278033116972,13.794878005225492,-20.563282538428993,37.20645690956635,-15.420650864493332,-25.501393670454284,10.303461714746684,-2.8105616340416892,-16.603875481299216,-20.41297287549631,22.585973102049962,-11.227856658245523,3,Push,0.836
3317,25.90625,27.64986506991683,16.84740234929798,11.267662754101906,23.25849574136587,3.004861134738727,41.59410012038316,5.387790680331641,6.880666865302016,15.283035418100818,-9.509872992640396,14.246894267725267,2.941932057220895,14.356409146046591,-5.7661089876913625,3,Push,0.836
3318,25.9140625,26.7232292089963,18.581153450084344,-3.6783992438355453,23.039840829117075,19.80828531712593,33.1606239586553,21.060972103073464,18.39808107815238,4.059371715458674,-16.60191690082938,23.476756256972852,25.041016408212222,8.7549518072241,5.110179291944909,3,Push,0.836
3319,25.921875,6.823531920645864,14.835413235435151,-13.988108049648734,10.715713738192703,26.243339225152667,8.328374161164074,34.592869181815196,28.510772745293117,-18.90240359076255,-11.69810142074461,10.94417404179905,20.374145704875644,-4.205063163814414,20.888452720197087,3,Push,0.836
3320,25.9296875,3.8367765253847486,11.955033369669064,-3.0355184571247773,-14.703762308619769,14.923429752107566,-22.13929155967373,37.56210790033204,35.208792502730134,-36.00220920988801,-4.321764670110566,1.9694097504417316,-2.810228631993539,-33.40147866571727,20.449230373466396,3,Push,0.836
3321,25.9375,3.4129300080372347,8.707084528794708,10.651106334438843,-38.31614152145267,-1.720172603858194,-28.95824394754259,18.04947932607352,15.428462175372356,-32.610813066145944,-1.562512740433577,8.385750330352241,-2.6779144919963107,-40.51521210911179,-1.480914352782817,3,Push,0.836
3322,25.9453125,-3.823878521907526,21.905119654322277,15.552502451888738,-35.21333413692319,7.928711968173775,-17.49841031956276,-1.5187845772211346,0.6972979579352356,-11.144604192066513,4.182256476988072,21.619219484772835,24.66368840849479,-12.336730955770532,-10.913261341848672,3,Push,0.836
3323,25.953125,-1.713729601346845,30.769558268123365,20.108683687334967,-8.81765470682656,34.97699842779296,-11.248624390817774,1.5476070420377073,9.700679158531875,9.687297157825228,14.66621632811994,35.34285637338213,41.4768100767707,12.20797519438044,9.655527212711519,3,Push,0.836
3324,25.9609375,-2.6514394189498978,10.183976678383457,28.113941403355838,8.963706948323884,37.092195946607156,-8.222016251736665,7.080699131509843,7.980475194949534,21.32955359399089,19.393793810168535,36.37407286681355,34.63116611240209,17.47924864974368,27.420981249398594,3,Push,0.836
3325,25.96875,-17.97418145564181,-10.502892471974965,22.951984830092535,14.738639803128123,10.621252159614585,-6.091450691911826,-5.415486661152067,-4.408690507199556,22.551530344283822,11.152996095886332,13.36053123786144,15.176565767039172,17.299258837115715,13.500143838765041,3,Push,0.836
3326,25.9765625,-24.83795057858724,-15.710922830035127,-0.9981073056018643,22.500761952362314,-19.20970421964582,-7.446214339980555,-23.536407410411805,-8.716061099606485,5.207838087711206,-5.579467482724807,-20.3990327211384,-11.428008545608293,13.85694273717537,-18.734167503539968,3,Push,0.836
3327,25.984375,-17.436944808693543,-25.221997958357278,-21.87527013292498,20.597470198002135,-42.42261167820851,-0.6179836255353341,-29.938554114117906,-21.432124835457085,-16.810667425245878,-22.706910934551782,-41.91135381557503,-29.24253228857689,5.159042685047678,-39.160887070328045,3,Push,0.836
3328,25.9921875,-15.519499404553773,-28.215159362357657,-30.735345752916032,10.842674320217926,-47.02169044233581,14.87665979232884,-24.513958438803108,-32.728167269805866,-11.678806351077682,-30.97202923264557,-33.509092014057494,-22.58004808791536,4.051520127676267,-36.90850208199478,3,Push,0.836
3329,26.0,-11.6448831362356,-10.01122963583213,-30.99375197794356,17.454885307109162,-21.392011180969885,19.433804839407454,-16.686011795381447,-13.589303095574973,12.274775875711699,-22.529253703133286,-0.5779946144572676,-8.10922833076974,21.145445427853527,-20.785841648639153,3,Push,0.836
3330,26.0078125,10.182672100785666,5.751270242768117,-14.563581767489877,28.90707638969537,9.873313696531772,8.537652801207706,-5.659841667765647,12.530220729744073,18.705740328063325,-1.1063744822633064,20.460661733939176,-10.820110080109394,34.84933633073004,-0.4657573790966403,3,Push,0.836
3331,26.015625,27.67655241091923,12.721082119505382,10.955687013934062,15.375248386189988,11.47577217259608,0.7958933485309061,13.102021331549913,19.824984005956235,5.939528260708536,21.057087704799237,13.694617290497607,-22.919592830519562,16.648939707317545,9.637953023160405,3,Push,0.836
3332,26.0234375,24.933848974132534,22.94176538489295,18.418924196332828,-10.698625464678933,-9.35600307141492,-2.342644429427481,22.74356155565504,18.886134414108582,-10.058596166957784,28.168003028667002,3.6038778794767303,-19.991723094960626,-21.498322105445517,-1.9202953198269541,3,Push,0.836
3333,26.03125,21.854391371308218,13.7986730198879,1.612244540766067,-20.331636432984883,-17.032444815040343,-17.085042133682936,12.549833857762355,7.220402121087632,-30.968763270486455,11.703318988207315,1.3488473705100446,-6.388098588845708,-46.29777294935063,-14.21187896412723,3,Push,0.836
3334,26.0390625,18.875773954863167,-15.09923132002368,-12.258146707620371,-18.407721164398566,-1.6786916492905157,-27.417080233948276,5.093771175366783,-14.528982307539842,-49.077085399505364,-5.98647627006928,-1.7784215667315038,-0.046019646969700845,-47.29864118899212,3.267191865274217,3,Push,0.836
3335,26.046875,6.811724069730961,-19.664977716541962,-0.5443597952479329,-18.49427309115947,16.044030529123525,-14.053307026026726,10.702627999444008,-20.599266413741052,-43.82188449865526,5.501730398386259,-0.359184257941936,8.59679812148893,-32.42440711081516,35.84042483930074,3,Push,0.836
3336,26.0546875,8.75090924041415,-5.350108593445075,18.03879590672624,-11.840254968160433,24.502650018756672,1.9539509970418778,9.291385407388827,-13.036929204057852,-13.796473866729169,31.222166996317895,6.03177544231102,23.485423993578067,-3.9278823934919593,43.359328569434126,3,Push,0.836
3337,26.0625,22.201603737288373,-4.634442073312292,15.74650848500686,2.709027983096144,22.51100327626469,14.347040173130134,-3.1465810445132156,-16.325590037694102,17.51702462779729,28.987982643326973,-2.0876701018505734,22.085165378579944,27.36053226770126,27.969471022322164,3,Push,0.836
3338,26.0703125,11.279833131645951,-10.096816476525294,-4.427931126605444,3.382879750263979,0.7387565643254423,32.841288190530705,-7.794057927149517,-20.591709439001292,23.640379396633733,-7.081556749864994,-26.772670356585635,8.636571122838248,33.39403411988095,18.665618651280226,3,Push,0.836
3339,26.078125,-14.46304121617735,-22.594696362165518,-29.37948598955792,-13.635602469716938,-26.900892950932384,32.92924750653624,-4.683478899600123,-8.834467278798975,11.378247408565757,-43.38275408560954,-42.61284163387545,3.8994938492224906,13.550992116313019,12.375385664652434,3,Push,0.836
3340,26.0859375,-30.93875300820477,-40.23721668481163,-44.383104652798515,-19.844519191671203,-27.285718493663417,9.553363638730001,-8.024472342280363,2.0209946815301367,9.367438376245632,-50.764567272233776,-32.076713295625936,-4.853024269961903,-1.7708337214281396,-3.0138385296193184,3,Push,0.836
3341,26.09375,-44.614090924204376,-24.60617628043722,-30.07715489406779,-0.9033423536804155,-11.225205410409647,-0.8654326986186778,-6.903445872889946,8.918970469933454,16.81147018060969,-29.29378876206921,-6.879577500695271,-23.01599707366457,-0.7064673791819842,-15.440366899209486,3,Push,0.836
3342,26.1015625,-40.040881851437874,20.033392076416902,8.381804859614252,21.41701792856804,-4.261112301278743,4.8335739005146445,11.818649570562357,28.454305195580652,19.447102431631762,-3.3033926676686414,8.498140112870159,-23.221309776611832,7.967346989550834,-16.900780454702304,3,Push,0.836
3343,26.109375,-7.422367248932688,44.08684155580945,37.49115242151318,26.690538215117034,7.251282847086074,3.5083136082938844,27.26557550792141,38.01025896577231,21.63572939968575,8.262710484877354,11.138774726129679,-4.7522224223663665,13.071924006605997,-14.206930118474347,3,Push,0.836
3344,26.1171875,9.190362501577736,40.35219149503152,32.743987399951024,17.27719046145838,22.456359654316454,-3.4266194003648205,20.503082466355192,21.67652184474276,22.330830507214998,12.856673186299222,16.388763833961587,3.402750562651928,8.558265860131042,-11.386002216012454,3,Push,0.836
3345,26.125,-6.707268772461571,24.706560176140044,10.944816471795825,-2.883419420431952,18.234302187839635,-15.260055991573221,5.434617271070346,8.440540619078096,10.804251660707902,18.438294774359612,21.53373057463737,-2.1167826131683345,-0.2201568445556782,-10.033111237591042,3,Push,0.836
3346,26.1328125,-16.705720509216658,-1.3898510474576935,7.1288170584577335,-31.276940878648336,11.667324253361599,-37.796640005636185,-0.24420019985294994,-3.389297361874326,-8.492799394313053,15.979036814419691,13.945826511662794,-6.087192765515356,-13.108836452667354,-14.481652067545781,3,Push,0.836
3347,26.140625,-5.926288410854043,-14.212561042743534,15.53223893442805,-47.61796618519551,22.87529715708362,-47.780439059397615,-0.9117133509551052,-23.32614359663459,-18.248116450257548,9.462004495449023,1.2735521105432337,-3.1641712778508255,-25.939910085127288,-20.93384157839492,3,Push,0.836
3348,26.1484375,11.636184137273418,3.120378850531668,11.45228309404676,-33.068825260277094,26.945631241978013,-23.966451185216705,-8.51433270604361,-17.09059548301925,-12.856398329328897,12.831843590402983,-4.816788857623941,10.117911953606368,-15.622536642046974,-12.074895877072176,3,Push,0.836
3349,26.15625,32.90011818015672,11.928837697029111,3.8848653834576226,-2.6506939152533366,11.652135863794644,12.505000003285332,-20.063194844148427,6.9109090772764565,-5.521146763408761,15.196098529197076,-6.670520006940935,33.100185185764865,14.568970956869165,14.488654510024439,3,Push,0.836
3350,26.1640625,49.640779404249834,-8.671632877003965,-1.0940853112954414,17.284386554180664,0.38548638602109936,35.01567409445339,-25.588881634538453,6.051430028605029,-5.156204481130313,3.7833123390809305,-8.191836192499519,50.41409086213289,29.086366057211375,32.522515245423776,3,Push,0.836
3351,26.171875,38.89540927978316,-22.183189933255584,-13.074436515633796,22.3072419844423,-4.015518158536556,36.36295268823534,-27.17401985451762,-0.06002046394328553,-6.296670815243928,-10.48779322132448,-10.804242508176927,39.629356770251285,19.299802280042833,23.85926788031876,3,Push,0.836
3352,26.1796875,6.048216516798073,-15.526604794156427,-17.45024404356418,20.72025050506741,-19.014438706326818,14.463591002406993,-29.49677763986089,8.791142307832624,-1.7366648541282137,-17.3480506205317,-10.320426042651537,1.526087039702957,6.634135518162477,-0.03574639522085121,3,Push,0.836
3353,26.1875,-11.850884709498406,-7.323976502490173,-4.393370186053801,18.06496514373205,-35.79406911938383,-9.662206919803172,-20.838462171325215,9.34130794932734,8.737909231951177,-15.586503527150624,0.09231769250618493,-24.275801994949575,0.7736539439555162,-15.015011283263172,3,Push,0.836
3354,26.1953125,-6.062428500295207,6.768802717352552,8.443392220810324,16.230449075207982,-34.486099126754844,-2.9996237269225667,7.33235026696361,9.175283049087518,18.39695291280953,-8.697788494576493,10.956192013276425,-17.011201759036226,-5.394294046672876,-9.967932449624925,3,Push,0.836
3355,26.203125,3.135110815123087,24.386302373590105,13.815590388814496,17.18331606381083,-22.112827309103505,19.753338666949798,32.04504593966279,19.65939695000787,25.62265567751751,-1.2587986662937,16.116300586467922,-4.728641440620701,-14.037828642498503,1.5280455061079214,3,Push,0.836
3356,26.2109375,8.154414042223385,22.242128694439685,19.641264625193845,19.344540892410507,-12.505421445402721,18.70234969646006,33.13463220207355,10.074106354618554,27.852558536056982,12.462498576979055,28.642405662071106,-3.5340082248380202,-19.02355515891684,5.352851290806642,3,Push,0.836
3357,26.21875,-0.8213990829416193,9.985220342059922,27.41887667634708,10.259941291744402,-0.16946812039122228,-3.5441696905381423,25.521382726441097,-22.337208401473237,11.188866972286903,29.300174803768208,38.472643578604874,-9.524534092463739,-22.799259059044413,-0.8815013148087623,3,Push,0.836
3358,26.2265625,-31.167164085023106,5.57472129618514,21.84789748720947,-14.284321269593091,14.790634004490096,-21.86903716278976,19.412550900814157,-42.83675682992876,-18.796282736996794,25.056559862694655,20.124678053538098,-29.07705749455311,-29.213852999365088,-18.834279414986963,3,Push,0.836
3359,26.234375,-51.977545654507686,-11.236769574569538,-9.675445956158377,-32.43901245985708,15.265426790889698,-28.745740953562656,7.9268929365655545,-43.05282501457645,-34.17564152886719,-6.512424696533456,-10.87550091876269,-45.26712415260283,-25.07128794260343,-31.864662450262745,3,Push,0.836
3360,26.2421875,-36.644207207710565,-36.62719094267282,-36.99701089850699,-25.241962541638497,3.8542259374447463,-17.03264454416494,-1.2006123623356295,-28.04647681611035,-27.7342805362569,-32.77718005153022,-22.88303328055229,-25.812434192399444,-3.5081160905961664,-15.96009571704921,3,Push,0.836
3361,26.25,-7.727359506867232,-33.06687811850036,-28.40734253460564,-7.123139814796554,3.8073373771646515,15.59321152199263,1.2118324819388753,3.783523615273781,-15.98575390313039,-25.81993900171549,-18.96443684178299,11.785656079447023,18.51184766372411,16.376255059326365,3,Push,0.836
3362,26.2578125,10.907264757419235,-11.871252366097096,-9.173087165189845,-2.0816711276819864,12.233340648111376,36.82479548028496,3.96621985332942,29.48136313317007,-9.80105731516694,-2.613071108522636,-16.795848839958573,27.13729997640027,28.97306956836224,34.69316950414542,3,Push,0.836
3363,26.265625,19.24017229700812,-0.6657073256467888,-4.001911321978151,-5.674874972049652,8.3456006648623,23.62216008171119,-9.211327371864808,25.277473988176666,-7.032866061206309,4.562819192967693,-15.092077536492384,21.01737607517328,31.808001797661912,29.536080327816286,3,Push,0.836
3364,26.2734375,10.670232381758503,8.96165373085068,-2.158974561444924,-4.28721349789799,-1.4671103451119283,3.1430977766404853,-31.933662481315444,8.89203501550378,-10.588220663105808,-9.863243271434598,-4.575749114025925,9.877915638561483,25.294125402863855,13.801194042152062,3,Push,0.836
3365,26.28125,-5.6584971144737635,9.55366459939219,-6.002294448137879,-6.329564180255428,-7.748340907238835,-7.246583117372509,-35.09688686000048,-0.6264579080057764,-25.44346927652218,-24.38809841549746,2.7354709378594366,-1.3946364124844606,5.447055349410003,7.219592105682733,3,Push,0.836
3366,26.2890625,1.9911227669126865,-2.3645441471688486,-16.47980292257946,-10.966466684634335,-22.118661828691533,-17.07512450221116,-13.548472472797677,-7.841790544381304,-28.686751780756417,-14.666542427427967,-7.563218009626996,-3.305947680050963,-9.307976663431416,8.426789655019704,3,Push,0.836
3367,26.296875,23.878813428210016,9.405225414772783,-6.930329015415583,4.274675082670846,-29.6212133737914,-15.918105628939486,7.1871288085201375,-4.3400320952653875,0.23614529134787166,13.564627227965872,-11.12711864287412,4.576950177524967,-0.24770397321832105,2.486718591917864,3,Push,0.836
3368,26.3046875,28.44420994232721,41.20375314268032,23.578487020509385,30.445242112723136,-1.76794950002519,-4.0834744752463905,19.491855615698164,13.914396641701911,34.897117162527806,37.13631273883932,12.431588656335666,6.9939280537261,10.326899163724837,-3.5759554368264306,3,Push,0.836
3369,26.3125,22.361526834663675,46.979808678629254,32.9674959495286,31.44659425882622,33.59342408172193,-9.297315440884573,27.215184138952953,16.057501575644466,47.52698617907342,48.02941026501679,31.32987123275766,-3.365213585299645,-2.7173042624118624,-2.7844454433040147,3,Push,0.836
3370,26.3203125,9.495224364877156,23.18712254328188,2.3042543206328636,5.750041033921902,34.34552157534439,-26.520053912603206,17.86537587540843,-6.890621735660057,40.20882661429263,36.63931238117398,17.260161130336016,-18.623385262517267,-21.407649706003983,-11.07912370432917,3,Push,0.836
3371,26.328125,-16.09287589884337,-7.965494579007063,-34.15130313191854,-20.971361840674206,15.967185856291147,-24.930247812875265,-9.987491586012307,-20.97831749646077,18.648063928563776,1.2614418749220961,-13.873115380050258,-22.135408253852052,-27.290070205312382,-29.534940713199077,3,Push,0.836
3372,26.3359375,-27.54717976734859,-36.182729444575536,-42.176659857842964,-35.82570241258545,7.017807964000767,-6.173661256563707,-28.29772082240368,-15.82582365630866,-4.505343677199409,-26.794202303947472,-37.614186501002074,-10.959986538438606,-25.005570359986063,-38.29608514228398,3,Push,0.836
3373,26.34375,-13.60636431795422,-38.89153836809757,-25.981847778834798,-35.43476100206447,4.320170276422212,9.59991390290382,-17.98050999198296,-0.9241445823674779,-14.941712409137816,-25.534141439505973,-43.66297227113087,-0.8036120792151652,-10.913876960374665,-33.9189456280951,3,Push,0.836
3374,26.3515625,-3.006878179369053,-7.807452388983354,-2.85347510457414,-18.553219821128188,6.066590545465533,23.932395067893562,1.2718870690265027,28.445020378645836,-12.490537309597345,-11.315382398769222,-30.24745156961876,8.573830790546229,17.66200652717091,-23.144493356303073,3,Push,0.836
3375,26.359375,-5.8482471718020665,14.269988152907509,16.0262311685371,8.673515471375836,17.023504948093542,37.23252329769233,6.411102757406221,49.82640604712165,0.437618416312926,-8.878588471799343,-4.451630617322348,24.287357939213244,40.988177322054845,-0.3006175183065187,3,Push,0.836
3376,26.3671875,-9.630698091671832,3.463830788793558,20.13488407511936,29.462466619613107,16.765198286255256,30.626638523463097,2.192904692734615,31.843511108543574,9.110034657947871,-20.336978330728556,14.920103101398848,32.6879887349347,34.155554520579756,29.00317772845483,3,Push,0.836
3377,26.375,-10.562138823139094,-6.217153096918288,11.137155272551219,29.012431173026748,-14.511341000731493,11.670997719036212,-3.2295611200212813,-3.416299025456082,-3.1066442015278755,-24.684843663801974,13.863232249933063,28.24632804373725,-1.6689682677196238,34.300779227466045,3,Push,0.836
3378,26.3828125,-7.207369766761271,-1.2299932016291208,8.08371828742893,17.56376586400839,-48.200380359386045,5.248107950667171,-7.616194821260124,-27.50056498978816,-16.069357016082176,-10.189097225291622,1.6776706676179431,20.651188957323672,-30.96878827495967,9.166234501473296,3,Push,0.836
3379,26.390625,3.9612336693735175,2.9443445269965363,19.587109951163658,15.681119756479925,-47.23311806606495,-3.6813331305969825,-1.2991315870478783,-41.75631961015949,-8.2346937795907,8.458150961572002,-1.297035939540559,8.968279078485754,-32.419999175719155,-5.4805873677422055,3,Push,0.836
3380,26.3984375,14.923198404526199,12.129718615539042,28.354604149948585,23.070240823860058,-24.26594471446104,-23.130911152509064,20.648126422785168,-35.16788277821604,3.8768872471011457,16.832390330129186,14.982854192609205,-3.628734608060273,-22.774116553110687,14.328466689663053,3,Push,0.836
3381,26.40625,13.955321929492763,16.443532328696094,17.245993761122218,23.280231471240757,-2.0900572563077473,-20.98418429922585,42.428570622403655,-6.2051689742481715,8.767791280838507,19.224128501846504,36.162057989638136,-3.2638434084089982,-6.902715560177124,36.542032558157814,3,Push,0.836
3382,26.4140625,9.302294675784434,-3.4538236351088134,-4.5446981897807195,9.94317704963053,18.40122453584612,-4.331442001625634,37.49953458174622,10.284610721584517,17.35413519581569,21.954523632296265,33.42701976325497,3.669495713951243,16.633819358911822,30.187078909985587,3,Push,0.836
3383,26.421875,9.225732850708892,-20.357624244169504,-15.756161726451355,-4.573851679988994,22.476427808322384,-5.636680666601981,4.607434185431794,3.2473248405707187,26.281825513973306,17.76623289015896,6.123831110640678,-6.539271613805992,20.00420956078865,5.958242906740392,3,Push,0.836
